,original_label,score_x,twitter_id,Comments_x,MR1_label,score_y,Comments_y,MR2_label,score,Comments
558,n,0.24105876684188843,2044291485,*even* i meant. trying to get a hang of typing on my BB. ,5 stars,0.3689707815647125,*even* i meant. trying to get a hang of typing on my BB. @acjudge thanks sweetie. Hope all is well ,1 star,0.3705562949180603,*even* i meant. trying to get a hang of typing on my BB. @acjudge thanks sweetie. Hope all is well too worried and tired to post tonight 
559,p,0.5281919240951538,2044291502,C'mon @bikeweekie let's be having ye!  Looking forward to your tweets!,5 stars,0.45406395196914673,C'mon @bikeweekie let's be having ye!  Looking forward to your tweets!C'mon @bikeweekie let's be having ye!  Looking forward to your tweets!,1 star,0.4031029939651489,"C'mon @bikeweekie let's be having ye!  Looking forward to your tweets!C'mon @bikeweekie let's be having ye!  Looking forward to your tweets!My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!"
560,n,0.4209153354167938,2044291511,ty for all the FF people  much love. ill return favor later. i gatta head to work,1 star,0.41104069352149963,ty for all the FF people  much love. ill return favor later. i gatta head to workDamn i hope i can go this saturday ,1 star,0.5006497502326965,ty for all the FF people  much love. ill return favor later. i gatta head to workDamn i hope i can go this saturday our duck and chicken are taking wayyy too long to hatch 
561,n,0.35879603028297424,2044291569,@a_willow I did? Where did I lie about that? ,5 stars,0.3289923369884491,@a_willow I did? Where did I lie about that? @lazyman1965 - Working out and tracking for a a year! That's incredible. Ha! The irony in your name ,1 star,0.5419819951057434,@a_willow I did? Where did I lie about that? @lazyman1965 - Working out and tracking for a a year! That's incredible. Ha! The irony in your name @jokerrrr It stillllll hasn't arrived 
562,m,0.219046488404274,2044291690,Only 35-ish more minutes to go. Hello weekend ,5 stars,0.4436536133289337,Only 35-ish more minutes to go. Hello weekend @cromnac I think I have the right Cormack! It was really nice meeting you ,2 stars,0.35559898614883423,Only 35-ish more minutes to go. Hello weekend @cromnac I think I have the right Cormack! It was really nice meeting you HEROES just isn't doing it for me this season... 
563,p,0.5638241171836853,2044291740,@cromnac I think I have the right Cormack! It was really nice meeting you ,4 stars,0.4780678153038025,@cromnac I think I have the right Cormack! It was really nice meeting you @k_love032705 I believe it's a way to send a shout out to your friendly followers. Seems to get you more followers somehow. And it's fun ,4 stars,0.39457738399505615,"@cromnac I think I have the right Cormack! It was really nice meeting you @k_love032705 I believe it's a way to send a shout out to your friendly followers. Seems to get you more followers somehow. And it's fun @Stev02008 he's still only about 6 months old, so puppy hyper. Should be fun, but have a feeling I'm going to be happy to hand him back "
564,m,0.6679877042770386,2044291793,ok.. ellen show..  anyway!,3 stars,0.5134289860725403,"ok.. ellen show..  anyway!@catmagellan @fjfonseca you're most welcome!  IÃ¢â¬â¢ve been away, but now IÃ¢â¬â¢m back in business!",3 stars,0.4881044626235962,"ok.. ellen show..  anyway!@catmagellan @fjfonseca you're most welcome!  IÃ¢â¬â¢ve been away, but now IÃ¢â¬â¢m back in business!Ahhh its raining...thank god I brought my big army jacket.  and all these retards in my class are wearing shirts and short. HAHA."
565,p,0.4778188169002533,2044291809,Enjoying the rain ,4 stars,0.4729902446269989,"Enjoying the rain @paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls ",4 stars,0.37208208441734314,"Enjoying the rain @paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are "
566,p,0.3471238315105438,2044311234,"@pauloCanning  Well, they claim to have finished ",4 stars,0.2574244439601898,"@pauloCanning  Well, they claim to have finished twiggassssssss I been out of range all day  I'm back now and hopefully for good.",1 star,0.4718010723590851,"@pauloCanning  Well, they claim to have finished twiggassssssss I been out of range all day  I'm back now and hopefully for good.@hyperbets i hope this doesn't last too long.  i feel miserable!"
567,n,0.4657174050807953,2044311284,haha jills a sleep i have taken over her computer... next her room haha.. WAKE UP JILLY.... before ur room is all messed up... even more ,1 star,0.3545075058937073,haha jills a sleep i have taken over her computer... next her room haha.. WAKE UP JILLY.... before ur room is all messed up... even more thanks nora~good luck for ur paper tomorrow ,1 star,0.35296541452407837,"haha jills a sleep i have taken over her computer... next her room haha.. WAKE UP JILLY.... before ur room is all messed up... even more thanks nora~good luck for ur paper tomorrow if Scott Roeder and Tim McVeigh were aborted then many lives would have been saved. Therefore, abortion is &quot;pro-life&quot;. ;)  "
568,n,0.3805432617664337,2044311318,Congrats to @axioslaw for coming out of hiding! It's about time! ,1 star,0.3094816505908966,Congrats to @axioslaw for coming out of hiding! It's about time! Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,1 star,0.49523434042930603,"Congrats to @axioslaw for coming out of hiding! It's about time! Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back @Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... "
569,m,0.2693322002887726,2044311330,@poppymom I'd go thrifty for the pillowcase project. ,4 stars,0.3273889422416687,"@poppymom I'd go thrifty for the pillowcase project. I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  ",2 stars,0.411475270986557,"@poppymom I'd go thrifty for the pillowcase project. I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  @DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me "
570,n,0.5165029168128967,2044311376,like 30H3 says ... dont trust a ho ,1 star,0.3864502012729645,like 30H3 says ... dont trust a ho @loonylooloo Just as well I'm writing a new album then ,1 star,0.4890453815460205,like 30H3 says ... dont trust a ho @loonylooloo Just as well I'm writing a new album then i don't see the big deal with this website 
571,p,0.46782347559928894,2044311385,@musical_musings Anything goes at the moment - this morn we were in Save GL ,5 stars,0.3862086534500122,@musical_musings Anything goes at the moment - this morn we were in Save GL is gonna get a new ipod tomorrow ,1 star,0.3078519403934479,@musical_musings Anything goes at the moment - this morn we were in Save GL is gonna get a new ipod tomorrow Anyone else want a postcard from moi? 
572,p,0.6218196153640747,2044311405,Good morning twitterbugs!  it's friday! ,5 stars,0.6862397789955139,Good morning twitterbugs!  it's friday! @psyfe Sounds like a great solution strategy ,1 star,0.4404164254665375,"Good morning twitterbugs!  it's friday! @psyfe Sounds like a great solution strategy @griffmiester no exchanging for me, my laptop hasn't arrived "
573,p,0.7628657221794128,2044311471,"Got my haircut, went for a run with Bella....now waiting to go golfing. I love being home! ",5 stars,0.7332422137260437,"Got my haircut, went for a run with Bella....now waiting to go golfing. I love being home! goodmornin ",5 stars,0.672423779964447,"Got my haircut, went for a run with Bella....now waiting to go golfing. I love being home! goodmornin anyone who reads this pray for my Grandma. She's in pain "
574,m,0.26966944336891174,2044311479,"@SiDawson Is that your way of introducing us to your new bride, Si? ",5 stars,0.5006865859031677,"@SiDawson Is that your way of introducing us to your new bride, Si? Happy Weekend!!!!!!!   4 more hours of work, then time to relax!",5 stars,0.3644140362739563,"@SiDawson Is that your way of introducing us to your new bride, Si? Happy Weekend!!!!!!!   4 more hours of work, then time to relax!goodnight guys haha.my last tweet for this day "
575,p,0.3762994706630707,2044311523,"@BronsonLee Occasionally, WalMart screws up and does something right and proper. ",4 stars,0.4047190248966217,"@BronsonLee Occasionally, WalMart screws up and does something right and proper. @blarkness word... thanks girl!  safe travels... have fun ",5 stars,0.33498555421829224,"@BronsonLee Occasionally, WalMart screws up and does something right and proper. @blarkness word... thanks girl!  safe travels... have fun i have to take my sidekick back. "
576,p,0.41097524762153625,2044311588,@amandabeez yvw ~ will take me til next week to catch up with everyone lol ,5 stars,0.37620463967323303,@amandabeez yvw ~ will take me til next week to catch up with everyone lol On the train ,3 stars,0.2436225414276123,@amandabeez yvw ~ will take me til next week to catch up with everyone lol On the train @miss_om Aww  I know I felt like that yesterday at work 
577,p,0.6603712439537048,2044311650,@psyfe Sounds like a great solution strategy ,5 stars,0.3963671922683716,@psyfe Sounds like a great solution strategy @lisarinna: Ahh a lot of people still love you and I def want to read your book ,2 stars,0.4182337522506714,@psyfe Sounds like a great solution strategy @lisarinna: Ahh a lot of people still love you and I def want to read your book Meh... Almost Lover is the exception... this track gets me depressed every time. 
578,p,0.5273624658584595,2044311660,Ah.. just woke up. &gt;.&lt; I have lots and lots of cleaning. Amazing first day of summer  ,5 stars,0.6607146859169006,Ah.. just woke up. &gt;.&lt; I have lots and lots of cleaning. Amazing first day of summer  here's mii follow friday  follow @LiLg3m1n1 @FLyGUy2800 @ashleyjanae @bjayjones @Yung_Cordi &amp;&amp;&amp; @gegebaybee &lt;- the best out of all yee!,5 stars,0.34030967950820923,Ah.. just woke up. &gt;.&lt; I have lots and lots of cleaning. Amazing first day of summer  here's mii follow friday  follow @LiLg3m1n1 @FLyGUy2800 @ashleyjanae @bjayjones @Yung_Cordi &amp;&amp;&amp; @gegebaybee &lt;- the best out of all yee!@Brodhe geez ur no fun are you 
579,p,0.23595866560935974,2044311664,i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs ,1 star,0.21657031774520874,i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs twiggassssssss I been out of range all day  I'm back now and hopefully for good.,1 star,0.5478134155273438,i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs twiggassssssss I been out of range all day  I'm back now and hopefully for good.@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!
580,n,0.23028302192687988,2044311678,"Reading: How I got 12,000 Pageviews for $50  http://bit.ly/Z5w0S ND: Food for thought ",1 star,0.3066341280937195,"Reading: How I got 12,000 Pageviews for $50  http://bit.ly/Z5w0S ND: Food for thought @wei_ren yeah...saw u responded to the call. Hope to see you soon ",1 star,0.4118468165397644,"Reading: How I got 12,000 Pageviews for $50  http://bit.ly/Z5w0S ND: Food for thought @wei_ren yeah...saw u responded to the call. Hope to see you soon ITS NOT ENOUGH TO SAY THAT IMISS U "
581,p,0.3353230059146881,2044311743,Wondering what shenanigans my daughter and I will get in to today.. lol ,5 stars,0.3408689796924591,"Wondering what shenanigans my daughter and I will get in to today.. lol pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats ",2 stars,0.29542919993400574,"Wondering what shenanigans my daughter and I will get in to today.. lol pears &amp; Brie, bottle of Cabernet, and &quot;Win a Date With Tad Hamilton&quot;... oh gawwd my life flashed forward to when I'm 40 with my 75 cats Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls."
582,p,0.47492101788520813,2044311768,@FaithfulChosen @powerwriter @mystic23 @spiritunes thank you for the #FollowFriday mentions! ,5 stars,0.5733329653739929,@FaithfulChosen @powerwriter @mystic23 @spiritunes thank you for the #FollowFriday mentions! not minding the rain today cuz he makes me ,1 star,0.5668076872825623,"@FaithfulChosen @powerwriter @mystic23 @spiritunes thank you for the #FollowFriday mentions! not minding the rain today cuz he makes me @kpw19 yeah, i get here at 7am too, leave at 6. That way i only work 4 days in a week "
583,p,0.6316708922386169,2044311775,Thank you for the #FF and paranormal Tweets @paranormalcolo @paranormalspy Much unearthly love ,1 star,0.3990427553653717,"Thank you for the #FF and paranormal Tweets @paranormalcolo @paranormalspy Much unearthly love dear rainy day at school, you suckk i hope you die xo ",5 stars,0.3456695079803467,"Thank you for the #FF and paranormal Tweets @paranormalcolo @paranormalspy Much unearthly love dear rainy day at school, you suckk i hope you die xo why is it always the fat ones?! "
584,p,0.2621009647846222,2044311782,just did the evil deed ,5 stars,0.5521669387817383,just did the evil deed @cromnac I think I have the right Cormack! It was really nice meeting you ,5 stars,0.4082432985305786,just did the evil deed @cromnac I think I have the right Cormack! It was really nice meeting you @mcraddictal Not cheerios. I did say I'm not having any till you do to make it fair..  And I mean that.. xxx
585,p,0.3803638815879822,2044311869,"@Dannymcfly Hi Danny, how are u? ",5 stars,0.5785164833068848,"@Dannymcfly Hi Danny, how are u? morning! goin to the tea room with my besties ",1 star,0.5295671224594116,"@Dannymcfly Hi Danny, how are u? morning! goin to the tea room with my besties @TLFN Follow Friday, this stuff cracks me up "
586,n,0.4331373870372772,2044311929,just joined twitter. had to be done ,5 stars,0.35032981634140015,just joined twitter. had to be done @robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people,1 star,0.7485899329185486,just joined twitter. had to be done @robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful peopleHanging in Crooners. Wanna sing. Can't. Sucks. 
587,p,0.2589036822319031,2044311936,I love the CAVS! but no doubt..magic played much better! GO ORLANDO!  woohoo -sorry lakers- i love rashard lewis!,5 stars,0.39819058775901794,"I love the CAVS! but no doubt..magic played much better! GO ORLANDO!  woohoo -sorry lakers- i love rashard lewis!@catmagellan @fjfonseca you're most welcome!  IÃ¢â¬â¢ve been away, but now IÃ¢â¬â¢m back in business!",5 stars,0.23300892114639282,"I love the CAVS! but no doubt..magic played much better! GO ORLANDO!  woohoo -sorry lakers- i love rashard lewis!@catmagellan @fjfonseca you're most welcome!  IÃ¢â¬â¢ve been away, but now IÃ¢â¬â¢m back in business!@TickleMeJoey please shout out to @MarianneSays plzzz "
588,n,0.5180883407592773,2044311941,@mediocre_mum that's not a problem...that's a disaster ,1 star,0.42172589898109436,@mediocre_mum that's not a problem...that's a disaster Relaxing ,1 star,0.5129550695419312,@mediocre_mum that's not a problem...that's a disaster Relaxing i don't see the big deal with this website 
589,p,0.784559428691864,2044311983,FF: @DrockAtlMusic @IamJulito @SongzYuuup @Blazer1990 Follow all these great people!  ,5 stars,0.7956985235214233,FF: @DrockAtlMusic @IamJulito @SongzYuuup @Blazer1990 Follow all these great people!  @hochmann LOL!  I need to laugh...thank you.,5 stars,0.48913103342056274,FF: @DrockAtlMusic @IamJulito @SongzYuuup @Blazer1990 Follow all these great people!  @hochmann LOL!  I need to laugh...thank you.@RobEden I'd pay money to see that 
590,n,0.32241886854171753,2044312012,@akalostangel At least you can talk about your problems. ,1 star,0.30210602283477783,@akalostangel At least you can talk about your problems. @selenagomez hey thanks for adding me on bebo ,1 star,0.4989134967327118,@akalostangel At least you can talk about your problems. @selenagomez hey thanks for adding me on bebo This trolley has up packed in like sardines! Padre game and they REMOVE a car?! Good call MTS 
591,n,0.32413482666015625,2044312019,@mmmmmrob because we want commercially aware innovators? ,5 stars,0.2756205201148987,@mmmmmrob because we want commercially aware innovators? @pamderamus That makes 2 of us!  Hope you have a great weekend!!  ,1 star,0.37994271516799927,"@mmmmmrob because we want commercially aware innovators? @pamderamus That makes 2 of us!  Hope you have a great weekend!!  why to we, the only school in the world, be in this week.My school is silly  anyway... look on the bright side. When i'm off, u will be in"
592,n,0.4497864544391632,2044312101,@azelmer yes please.. I get to go. Boss lady said so!! ,1 star,0.5684192180633545,"@azelmer yes please.. I get to go. Boss lady said so!! dear rainy day at school, you suckk i hope you die xo ",1 star,0.5734327435493469,"@azelmer yes please.. I get to go. Boss lady said so!! dear rainy day at school, you suckk i hope you die xo trust is hard "
593,p,0.913561224937439,2044312160,@TinkerBell_makp i loveeee your look you did!!!  it loooks awesome! you are amazing,5 stars,0.9094257950782776,@TinkerBell_makp i loveeee your look you did!!!  it loooks awesome! you are amazingsonny with a chance is so funny! ,5 stars,0.7087962627410889,"@TinkerBell_makp i loveeee your look you did!!!  it loooks awesome! you are amazingsonny with a chance is so funny! http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)"
594,n,0.404963880777359,2044312182,@LoriBartolozzi I am going to that party even if I don't win those tix  BTTW!!!!!!,5 stars,0.5599526166915894,"@LoriBartolozzi I am going to that party even if I don't win those tix  BTTW!!!!!!Yay, scored great Pink seats.  Section 124 row 2! http://www.wachoviacenter.com/seating/images/pink.jpg",5 stars,0.33691608905792236,"@LoriBartolozzi I am going to that party even if I don't win those tix  BTTW!!!!!!Yay, scored great Pink seats.  Section 124 row 2! http://www.wachoviacenter.com/seating/images/pink.jpg@diamondhead94 oops must have missed that "
595,p,0.756121039390564,2044312204,sonny with a chance is so funny! ,5 stars,0.8106649518013,sonny with a chance is so funny! i Love my atekinzz so much. &amp;&amp; i soo miss her.. ,5 stars,0.722918689250946,sonny with a chance is so funny! i Love my atekinzz so much. &amp;&amp; i soo miss her.. @RobEden I'd pay money to see that 
596,m,0.38071125745773315,2044312220,"@joshcook83 Weird, huh? I guess my mind's in the gutter. ",3 stars,0.2700141370296478,"@joshcook83 Weird, huh? I guess my mind's in the gutter. @SupaMagg that happened to me saturday night. along with my glittery green lighter! ",1 star,0.32465660572052,"@joshcook83 Weird, huh? I guess my mind's in the gutter. @SupaMagg that happened to me saturday night. along with my glittery green lighter! FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN "
597,n,0.4798906743526459,2044312222,Thanks every1 4 all the #FF love!!! I have a lot 2do 2day but I promise I will return it!!! ,5 stars,0.690867006778717,"Thanks every1 4 all the #FF love!!! I have a lot 2do 2day but I promise I will return it!!! Today's weather is wonderful. Cloudy, windy, and supposed to max out 10 degrees cooler than yesterday. This is my kind of weather. ",1 star,0.25316566228866577,"Thanks every1 4 all the #FF love!!! I have a lot 2do 2day but I promise I will return it!!! Today's weather is wonderful. Cloudy, windy, and supposed to max out 10 degrees cooler than yesterday. This is my kind of weather. A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good."
598,p,0.3091241121292114,2044312226,Has got that friday feelin  cant wait to get home to that cold bottle of wine and some army wives Xx,5 stars,0.8097153902053833,Has got that friday feelin  cant wait to get home to that cold bottle of wine and some army wives Xx@asafrommaui Awesome! Happy Aloha Friday to you! ,5 stars,0.793048620223999,Has got that friday feelin  cant wait to get home to that cold bottle of wine and some army wives Xx@asafrommaui Awesome! Happy Aloha Friday to you! please be 5 pm soon or im going to choke someone. 
599,p,0.27490147948265076,2044312247,"@tstreasures @sarabanut @just_jess_ oh I see! thank you guys, so I wasn't so lost then ",5 stars,0.5192416310310364,"@tstreasures @sarabanut @just_jess_ oh I see! thank you guys, so I wasn't so lost then @prophpeezy Is on his way! U should follow him !  he's real good ppl",1 star,0.2704620957374573,"@tstreasures @sarabanut @just_jess_ oh I see! thank you guys, so I wasn't so lost then @prophpeezy Is on his way! U should follow him !  he's real good ppl5 days till I leave for Download!! "
600,p,0.6944993734359741,2044312257,"@debbieskerten how lovely! Reminds me,  am getting a Norfolk fix soon. Heading to North Norfolk before week in Centre Parcs - can't wait. ",5 stars,0.6721667051315308,"@debbieskerten how lovely! Reminds me,  am getting a Norfolk fix soon. Heading to North Norfolk before week in Centre Parcs - can't wait. @Trucco905 Hi Nadia!  Good to see you here! How did your interview go?",5 stars,0.4518302381038666,"@debbieskerten how lovely! Reminds me,  am getting a Norfolk fix soon. Heading to North Norfolk before week in Centre Parcs - can't wait. @Trucco905 Hi Nadia!  Good to see you here! How did your interview go?@pvaras That's why we get along, we both have a very warped sense of humor and self.  "
601,n,0.4022580683231354,2044312286,@vanya_damyanova get out of here. My presentations and excited are seldom seen together ,1 star,0.41649800539016724,@vanya_damyanova get out of here. My presentations and excited are seldom seen together you're welcomed @MrFloydNL @Lunabee_art @derivativeofu @smallandround #FollowFriday #FF ,1 star,0.5033061504364014,"@vanya_damyanova get out of here. My presentations and excited are seldom seen together you're welcomed @MrFloydNL @Lunabee_art @derivativeofu @smallandround #FollowFriday #FF @alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday "
602,n,0.46588045358657837,2044312318,Anyone else want a postcard from moi? ,1 star,0.3806791603565216,Anyone else want a postcard from moi? Can't wait for sunday  gonna be so good,1 star,0.47208088636398315,"Anyone else want a postcard from moi? Can't wait for sunday  gonna be so goodGym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls."
603,m,0.27585136890411377,2044312324,is going to go to Krispy Kreme later for national Doughnut day to get a free doughnut ,3 stars,0.31500959396362305,is going to go to Krispy Kreme later for national Doughnut day to get a free doughnut Looking for some good non profit Christian ministries for Monday Ministry Spotlight -AGAIN.  ,1 star,0.5056700110435486,is going to go to Krispy Kreme later for national Doughnut day to get a free doughnut Looking for some good non profit Christian ministries for Monday Ministry Spotlight -AGAIN.  Good GOD they ruined my belly button!!!  
604,n,0.4153631627559662,2044312333,"@ninetease lol im mad slow. work got me nuts, just saw ur txt. we need to get our list together next week for the apartment essentials ",2 stars,0.3243441581726074,"@ninetease lol im mad slow. work got me nuts, just saw ur txt. we need to get our list together next week for the apartment essentials @debbieskerten how lovely! Reminds me,  am getting a Norfolk fix soon. Heading to North Norfolk before week in Centre Parcs - can't wait. ",2 stars,0.3596925735473633,"@ninetease lol im mad slow. work got me nuts, just saw ur txt. we need to get our list together next week for the apartment essentials @debbieskerten how lovely! Reminds me,  am getting a Norfolk fix soon. Heading to North Norfolk before week in Centre Parcs - can't wait. Why oh why was the Red Sox game rained out? I was so looking forward to opening day "
605,p,0.5285769104957581,2044312365,@billy_norris Enjoy the view! Do you have any more pics to share with us? ,5 stars,0.5797480940818787,@billy_norris Enjoy the view! Do you have any more pics to share with us? my God is more than an ideology&amp;a philosophy-He's the one who takes my self-reliant brokenness and pours in His fulness and delight.. ,2 stars,0.39368900656700134,@billy_norris Enjoy the view! Do you have any more pics to share with us? my God is more than an ideology&amp;a philosophy-He's the one who takes my self-reliant brokenness and pours in His fulness and delight.. @hyperbets i hope this doesn't last too long.  i feel miserable!
606,m,0.29104942083358765,2044312371,home  maybe hanging with yibb and jessalyn today ,5 stars,0.5662168860435486,"home  maybe hanging with yibb and jessalyn today @LizzyBee16 I knowww!! I barely watch anything on Nick and CN these days. I still watch Disney tho, well yeah, it's my favorite channel ",5 stars,0.3951481282711029,"home  maybe hanging with yibb and jessalyn today @LizzyBee16 I knowww!! I barely watch anything on Nick and CN these days. I still watch Disney tho, well yeah, it's my favorite channel I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah "
607,m,0.2916789948940277,2044312400,Having hot choco and a cinnamon bread. ,5 stars,0.458923876285553,Having hot choco and a cinnamon bread. @mattChevy Get outta here! That's awesome! Though I think we may need to put that to the test one of these days ,5 stars,0.5272126197814941,Having hot choco and a cinnamon bread. @mattChevy Get outta here! That's awesome! Though I think we may need to put that to the test one of these days Anyone else want a postcard from moi? 
608,p,0.6392884850502014,2044312434,#Followfriday @utterhip Thank you for the glowing recommendation!! Wow I'm feeling kinda special! Lol Thanks ,5 stars,0.8311916589736938,#Followfriday @utterhip Thank you for the glowing recommendation!! Wow I'm feeling kinda special! Lol Thanks I'm not giving up on this!!! #ff @jeweljk !!  You all know how much i LOVE Jewel...please do this for her! She's the NICEST &amp; she replies!,5 stars,0.6976310014724731,#Followfriday @utterhip Thank you for the glowing recommendation!! Wow I'm feeling kinda special! Lol Thanks I'm not giving up on this!!! #ff @jeweljk !!  You all know how much i LOVE Jewel...please do this for her! She's the NICEST &amp; she replies!@chelsea_playboy I'm coming to Sydney in October...we'll have to go dancing 
609,p,0.5486721992492676,2044312441,@exmoorjane yuck! that food put me right off my tea and biscuits ,5 stars,0.37152406573295593,"@exmoorjane yuck! that food put me right off my tea and biscuits @unicorn27 no chance, I'm spending it tomorrow at the charity do! ",1 star,0.43929147720336914,"@exmoorjane yuck! that food put me right off my tea and biscuits @unicorn27 no chance, I'm spending it tomorrow at the charity do! @mrsaintnick hey! i'm leavin in the morning... "
610,m,0.3064728081226349,2044312445,@mikeoak23 It was supposed to be more of a love tap ,3 stars,0.30924856662750244,@mikeoak23 It was supposed to be more of a love tap the flirting in the office is making me queezy..sick bucket pronto. and shes playin wid her hairrr...classic..wanna get a sly pic ,1 star,0.4008796811103821,"@mikeoak23 It was supposed to be more of a love tap the flirting in the office is making me queezy..sick bucket pronto. and shes playin wid her hairrr...classic..wanna get a sly pic Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. "
611,m,0.49636462330818176,2044312475,or several books with partial of Bella and Edwards perspective could be REALLY cool  Just like with Jacob in Breaking Dawn  ,3 stars,0.5007128715515137,"or several books with partial of Bella and Edwards perspective could be REALLY cool  Just like with Jacob in Breaking Dawn  @pauloCanning  Well, they claim to have finished ",2 stars,0.39160165190696716,"or several books with partial of Bella and Edwards perspective could be REALLY cool  Just like with Jacob in Breaking Dawn  @pauloCanning  Well, they claim to have finished @BatManYNG I miss my ps3, it's out of commission  Wutcha playing? Have you copped 'Blood On The Sand'?"
612,n,0.5627151727676392,2044312487,20 minutes left in work ...Carrigans for dinner then home to play the Sims 3 ALL night.....! Cany wait! ,5 stars,0.3970308005809784,"20 minutes left in work ...Carrigans for dinner then home to play the Sims 3 ALL night.....! Cany wait! @matildajones no doubt! He really is!  ' No, i haven't.. But man, I'm dying to see them. it is THE DREAM! &lt;3",1 star,0.4444468021392822,"20 minutes left in work ...Carrigans for dinner then home to play the Sims 3 ALL night.....! Cany wait! @matildajones no doubt! He really is!  ' No, i haven't.. But man, I'm dying to see them. it is THE DREAM! &lt;3@DonnieWahlberg ooh IÃ¯Â¿Â½m excited and not even going 2 be there  long love YOUTUBE!"
613,n,0.2601059675216675,2044312530,@PressleyGirl1 someone told me to holla at you..said u were the best at marketing DJ's ,1 star,0.3541213870048523,@PressleyGirl1 someone told me to holla at you..said u were the best at marketing DJ's thank god its fuckiing friday ; its been a long week im ready to sit back and sip on some wine ,1 star,0.5456902980804443,@PressleyGirl1 someone told me to holla at you..said u were the best at marketing DJ's thank god its fuckiing friday ; its been a long week im ready to sit back and sip on some wine like 30H3 says ... dont trust a ho 
614,p,0.45730873942375183,2044312558,good morning ,5 stars,0.6886112093925476,good morning @iamtrefusis Most Welcome ,5 stars,0.563004195690155,good morning @iamtrefusis Most Welcome ITS NOT ENOUGH TO SAY THAT IMISS U 
615,p,0.32865002751350403,2044312600,not minding the rain today cuz he makes me ,3 stars,0.35054951906204224,not minding the rain today cuz he makes me is alone downstairs...working ,1 star,0.2930768132209778,not minding the rain today cuz he makes me is alone downstairs...working @foebber Send it to I+Ãâ - they will check for Corporate ID and copyright issues 
616,m,0.4661434292793274,2044312619,@MarinaVillatoro You're welcome - not at the moment but I'm hoping to have some by the end of the summer... ,3 stars,0.3229772448539734,"@MarinaVillatoro You're welcome - not at the moment but I'm hoping to have some by the end of the summer... @DonnieWahlberg Oh how I wish I could be there!! BUT I still have hope for an after party in HOUSTON!! Last concert, u gott do it! ",3 stars,0.29961442947387695,"@MarinaVillatoro You're welcome - not at the moment but I'm hoping to have some by the end of the summer... @DonnieWahlberg Oh how I wish I could be there!! BUT I still have hope for an after party in HOUSTON!! Last concert, u gott do it! @kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! "
617,p,0.5183769464492798,2044312640,@sarah2175 thanks for the follow Friday ,5 stars,0.6785406470298767,"@sarah2175 thanks for the follow Friday On a lighter note, its friday! And I get to hang out with my Goddaughter tonight! ",5 stars,0.4651203751564026,"@sarah2175 thanks for the follow Friday On a lighter note, its friday! And I get to hang out with my Goddaughter tonight! Congrats to @axioslaw for coming out of hiding! It's about time! "
618,p,0.41882947087287903,2044312718,"@waihang good, we have a new toy~ ",5 stars,0.4306698441505432,"@waihang good, we have a new toy~ @buckhollywood smile ",3 stars,0.23562835156917572,"@waihang good, we have a new toy~ @buckhollywood smile @PattySky 3 bottles? you are going to pay for that tomorrow...   Drink plenty of water too..."
